customer_id,product_id,product_name,interaction_type,interaction_date,rating
CUST0267,PROD005,Investment Fund,purchased,2023-06-01,5.0
CUST0267,PROD004,Home Loan,applied,2024-06-20,2.5
CUST0267,PROD002,Credit Card,clicked,2023-04-02,1.5
CUST0267,PROD010,Business Loan,clicked,2023-12-02,2.0
CUST0267,PROD008,Car Loan,clicked,2024-10-28,2.5
CUST0268,PROD004,Home Loan,clicked,2023-02-15,2.5
CUST0268,PROD007,Fixed Deposit,viewed,2023-01-05,1.5
CUST0268,PROD001,Savings Account,purchased,2024-08-10,5.0
CUST0268,PROD010,Business Loan,purchased,2023-04-07,5.0
CUST0268,PROD008,Car Loan,applied,2024-09-08,2.5
CUST0268,PROD003,Personal Loan,purchased,2023-12-06,4.5
CUST0268,PROD005,Investment Fund,viewed,2024-03-27,1.0
CUST0268,PROD002,Credit Card,applied,2023-05-11,3.5
CUST0269,PROD005,Investment Fund,applied,2023-12-20,3.5
CUST0269,PROD010,Business Loan,applied,2023-07-12,3.5
CUST0269,PROD004,Home Loan,viewed,2024-02-14,1.0
CUST0269,PROD001,Savings Account,viewed,2023-12-07,1.0
CUST0269,PROD003,Personal Loan,viewed,2023-09-28,1.0
CUST0269,PROD007,Fixed Deposit,clicked,2024-06-20,1.5
CUST0269,PROD009,Debit Card,clicked,2023-02-24,2.5
CUST0269,PROD002,Credit Card,purchased,2024-02-22,4.5
CUST0269,PROD008,Car Loan,viewed,2024-08-10,1.0
CUST0270,PROD008,Car Loan,viewed,2024-02-17,1.0
CUST0270,PROD007,Fixed Deposit,clicked,2024-04-19,2.5
CUST0270,PROD005,Investment Fund,applied,2023-11-03,3.5
CUST0270,PROD001,Savings Account,clicked,2024-02-10,2.5
CUST0270,PROD010,Business Loan,clicked,2023-05-30,2.5
CUST0271,PROD010,Business Loan,applied,2023-06-27,2.5
CUST0271,PROD008,Car Loan,viewed,2024-01-01,1.5
CUST0271,PROD003,Personal Loan,clicked,2024-08-03,2.5
CUST0272,PROD007,Fixed Deposit,purchased,2023-11-26,5.0
CUST0272,PROD006,Insurance,purchased,2023-06-10,5.0
CUST0272,PROD008,Car Loan,viewed,2023-03-04,1.0
CUST0272,PROD002,Credit Card,applied,2023-09-16,2.5
CUST0273,PROD004,Home Loan,viewed,2024-03-22,1.0
CUST0273,PROD006,Insurance,purchased,2023-12-28,4.5
CUST0273,PROD010,Business Loan,clicked,2023-09-15,1.5
CUST0273,PROD003,Personal Loan,purchased,2023-12-01,4.5
CUST0273,PROD008,Car Loan,viewed,2024-01-02,1.0
CUST0274,PROD009,Debit Card,clicked,2023-05-19,1.5
CUST0274,PROD004,Home Loan,purchased,2023-09-17,4.5
CUST0274,PROD003,Personal Loan,applied,2024-04-11,2.5
CUST0274,PROD002,Credit Card,purchased,2024-09-30,5.0
CUST0274,PROD008,Car Loan,purchased,2024-01-28,5.0
CUST0274,PROD001,Savings Account,purchased,2023-05-30,4.5
CUST0274,PROD005,Investment Fund,applied,2023-11-08,3.0
CUST0274,PROD007,Fixed Deposit,viewed,2023-06-03,1.0
CUST0274,PROD006,Insurance,purchased,2024-02-12,5.0
CUST0274,PROD010,Business Loan,purchased,2023-10-19,5.0
CUST0275,PROD009,Debit Card,purchased,2024-06-21,4.5
CUST0275,PROD005,Investment Fund,viewed,2024-02-21,1.5
CUST0275,PROD003,Personal Loan,applied,2024-07-05,2.5
CUST0275,PROD002,Credit Card,applied,2024-06-19,2.5
CUST0275,PROD001,Savings Account,applied,2023-09-20,3.5
CUST0275,PROD007,Fixed Deposit,applied,2023-10-16,3.0
CUST0275,PROD006,Insurance,viewed,2024-09-06,1.0
CUST0275,PROD004,Home Loan,purchased,2024-01-21,4.5
CUST0276,PROD007,Fixed Deposit,purchased,2023-04-12,4.5
CUST0276,PROD003,Personal Loan,applied,2024-05-22,3.5
CUST0276,PROD006,Insurance,applied,2024-10-12,2.5
CUST0276,PROD001,Savings Account,viewed,2023-06-21,1.5
CUST0276,PROD008,Car Loan,clicked,2024-11-08,1.5
CUST0276,PROD005,Investment Fund,purchased,2024-08-03,5.0
CUST0276,PROD010,Business Loan,viewed,2024-11-27,1.0
CUST0276,PROD009,Debit Card,clicked,2023-09-07,2.5
CUST0276,PROD002,Credit Card,viewed,2024-08-29,1.0
CUST0277,PROD001,Savings Account,clicked,2023-08-18,2.5
CUST0277,PROD007,Fixed Deposit,viewed,2024-11-23,1.0
CUST0277,PROD005,Investment Fund,viewed,2023-04-07,1.0
CUST0277,PROD003,Personal Loan,viewed,2023-12-27,1.0
CUST0277,PROD002,Credit Card,purchased,2023-08-23,5.0
CUST0277,PROD010,Business Loan,applied,2024-03-30,2.5
CUST0277,PROD009,Debit Card,clicked,2024-06-26,2.0
CUST0277,PROD004,Home Loan,purchased,2023-06-16,5.0
CUST0277,PROD008,Car Loan,applied,2023-05-13,3.5
CUST0278,PROD002,Credit Card,viewed,2023-05-24,1.5
CUST0278,PROD007,Fixed Deposit,viewed,2024-04-09,1.0
CUST0278,PROD004,Home Loan,viewed,2023-06-12,1.0
CUST0278,PROD005,Investment Fund,viewed,2024-01-23,1.0
CUST0278,PROD008,Car Loan,applied,2024-06-18,2.5
CUST0278,PROD001,Savings Account,applied,2023-06-12,3.0
CUST0278,PROD009,Debit Card,viewed,2023-05-30,1.0
CUST0278,PROD010,Business Loan,clicked,2023-03-21,2.5
CUST0278,PROD006,Insurance,applied,2023-04-05,3.5
CUST0278,PROD003,Personal Loan,clicked,2024-09-24,2.0
CUST0279,PROD007,Fixed Deposit,viewed,2023-08-20,1.0
CUST0279,PROD002,Credit Card,viewed,2023-09-05,1.0
CUST0279,PROD005,Investment Fund,applied,2024-07-20,3.0
CUST0279,PROD003,Personal Loan,viewed,2023-03-07,1.0
CUST0279,PROD001,Savings Account,applied,2023-05-19,2.5
CUST0279,PROD004,Home Loan,viewed,2023-08-21,1.5
CUST0279,PROD010,Business Loan,viewed,2024-05-01,1.5
CUST0279,PROD009,Debit Card,viewed,2024-04-07,1.0
CUST0279,PROD006,Insurance,clicked,2024-05-23,2.5
CUST0279,PROD008,Car Loan,purchased,2023-01-08,5.0
CUST0280,PROD006,Insurance,applied,2023-12-21,2.5
CUST0280,PROD003,Personal Loan,applied,2023-08-31,3.5
CUST0280,PROD008,Car Loan,purchased,2024-03-25,5.0
CUST0280,PROD009,Debit Card,viewed,2023-10-15,1.0
CUST0280,PROD002,Credit Card,purchased,2024-01-25,5.0
CUST0281,PROD003,Personal Loan,clicked,2024-08-08,2.0
CUST0281,PROD008,Car Loan,applied,2024-09-12,3.5
CUST0281,PROD009,Debit Card,clicked,2024-07-30,2.5
CUST0281,PROD002,Credit Card,clicked,2023-11-19,2.5
CUST0281,PROD005,Investment Fund,clicked,2023-05-18,1.5
CUST0281,PROD006,Insurance,clicked,2023-08-16,1.5
CUST0282,PROD005,Investment Fund,viewed,2024-12-07,1.0
CUST0282,PROD003,Personal Loan,purchased,2024-01-30,4.5
CUST0282,PROD004,Home Loan,clicked,2024-08-17,2.0
CUST0283,PROD003,Personal Loan,purchased,2023-07-16,5.0
CUST0283,PROD010,Business Loan,purchased,2023-06-29,4.5
CUST0283,PROD004,Home Loan,clicked,2024-06-21,2.0
CUST0283,PROD006,Insurance,viewed,2024-03-06,1.5
CUST0283,PROD005,Investment Fund,viewed,2024-12-30,1.0
CUST0283,PROD009,Debit Card,purchased,2023-06-20,4.5
CUST0284,PROD004,Home Loan,clicked,2024-12-26,2.0
CUST0284,PROD005,Investment Fund,clicked,2023-04-27,2.5
CUST0284,PROD007,Fixed Deposit,clicked,2024-04-23,2.0
CUST0284,PROD003,Personal Loan,applied,2023-07-01,2.5
CUST0284,PROD002,Credit Card,clicked,2023-12-19,2.5
CUST0284,PROD006,Insurance,viewed,2023-09-09,1.0
CUST0284,PROD010,Business Loan,applied,2024-09-28,2.5
CUST0284,PROD001,Savings Account,clicked,2024-11-01,1.5
CUST0285,PROD009,Debit Card,viewed,2023-03-03,1.0
CUST0285,PROD006,Insurance,clicked,2024-01-20,2.5
CUST0285,PROD005,Investment Fund,applied,2023-10-27,3.0
CUST0285,PROD002,Credit Card,purchased,2023-12-09,5.0
CUST0285,PROD001,Savings Account,applied,2024-08-28,2.5
CUST0285,PROD003,Personal Loan,viewed,2023-02-22,1.0
CUST0285,PROD008,Car Loan,applied,2024-11-18,3.0
CUST0286,PROD004,Home Loan,clicked,2024-06-18,1.5
CUST0286,PROD008,Car Loan,purchased,2023-12-11,5.0
CUST0286,PROD009,Debit Card,viewed,2024-12-26,1.5
CUST0286,PROD010,Business Loan,purchased,2024-12-02,5.0
CUST0286,PROD001,Savings Account,clicked,2024-10-17,2.0
CUST0286,PROD006,Insurance,purchased,2023-03-24,4.5
CUST0286,PROD005,Investment Fund,clicked,2024-08-03,2.5
CUST0286,PROD003,Personal Loan,purchased,2023-04-28,5.0
CUST0287,PROD005,Investment Fund,clicked,2024-04-12,2.0
CUST0287,PROD009,Debit Card,clicked,2023-03-06,2.0
CUST0287,PROD003,Personal Loan,viewed,2023-05-06,1.0
CUST0287,PROD010,Business Loan,applied,2023-04-08,3.0
CUST0288,PROD004,Home Loan,applied,2024-11-12,3.0
CUST0288,PROD007,Fixed Deposit,applied,2023-10-30,2.5
CUST0288,PROD008,Car Loan,viewed,2024-03-28,1.5
CUST0288,PROD010,Business Loan,purchased,2023-02-24,5.0
CUST0288,PROD009,Debit Card,applied,2023-01-15,2.5
CUST0288,PROD002,Credit Card,applied,2024-03-28,3.5
CUST0288,PROD005,Investment Fund,applied,2024-12-09,2.5
CUST0289,PROD008,Car Loan,clicked,2024-12-02,1.5
CUST0289,PROD002,Credit Card,applied,2024-06-30,3.5
CUST0289,PROD007,Fixed Deposit,purchased,2024-11-15,5.0
CUST0289,PROD004,Home Loan,clicked,2023-01-26,2.0
CUST0289,PROD005,Investment Fund,viewed,2024-01-01,1.0
CUST0289,PROD006,Insurance,viewed,2024-12-22,1.0
CUST0289,PROD001,Savings Account,viewed,2023-06-13,1.0
CUST0290,PROD008,Car Loan,purchased,2023-05-18,4.5
CUST0290,PROD009,Debit Card,applied,2023-04-12,3.0
CUST0290,PROD002,Credit Card,applied,2023-07-03,3.5
CUST0290,PROD010,Business Loan,purchased,2023-08-06,5.0
CUST0290,PROD001,Savings Account,applied,2024-04-11,3.0
CUST0290,PROD004,Home Loan,applied,2023-09-19,2.5
CUST0290,PROD007,Fixed Deposit,purchased,2023-01-13,5.0
CUST0290,PROD006,Insurance,viewed,2024-11-01,1.0
CUST0291,PROD002,Credit Card,clicked,2024-04-21,2.0
CUST0291,PROD008,Car Loan,viewed,2024-04-21,1.0
CUST0291,PROD010,Business Loan,viewed,2024-12-26,1.0
CUST0291,PROD006,Insurance,applied,2024-08-07,2.5
CUST0291,PROD009,Debit Card,purchased,2023-11-15,5.0
CUST0291,PROD001,Savings Account,clicked,2024-11-07,1.5
CUST0291,PROD004,Home Loan,purchased,2023-12-01,4.5
CUST0291,PROD007,Fixed Deposit,clicked,2023-07-27,2.0
CUST0291,PROD005,Investment Fund,viewed,2023-02-17,1.5
CUST0292,PROD004,Home Loan,purchased,2024-01-25,4.5
CUST0292,PROD008,Car Loan,clicked,2023-07-11,1.5
CUST0292,PROD003,Personal Loan,applied,2024-02-08,2.5
CUST0292,PROD010,Business Loan,purchased,2024-09-27,5.0
CUST0292,PROD007,Fixed Deposit,clicked,2024-10-24,2.0
CUST0292,PROD006,Insurance,purchased,2023-12-24,4.5
CUST0293,PROD003,Personal Loan,clicked,2023-04-13,2.0
CUST0293,PROD010,Business Loan,purchased,2024-03-08,4.5
CUST0293,PROD002,Credit Card,clicked,2024-04-19,1.5
CUST0293,PROD006,Insurance,clicked,2024-09-08,2.0
CUST0293,PROD008,Car Loan,applied,2023-10-13,2.5
CUST0293,PROD005,Investment Fund,viewed,2024-05-22,1.0
CUST0293,PROD009,Debit Card,clicked,2023-02-28,1.5
CUST0293,PROD007,Fixed Deposit,purchased,2023-06-04,5.0
CUST0294,PROD005,Investment Fund,applied,2023-06-12,3.5
CUST0294,PROD001,Savings Account,applied,2023-08-04,3.5
CUST0294,PROD003,Personal Loan,viewed,2023-04-03,1.5
CUST0294,PROD002,Credit Card,viewed,2024-04-10,1.0
CUST0294,PROD006,Insurance,clicked,2024-02-08,2.0
CUST0294,PROD008,Car Loan,purchased,2024-09-24,5.0
CUST0294,PROD009,Debit Card,applied,2023-01-06,3.0
CUST0294,PROD007,Fixed Deposit,viewed,2024-10-17,1.5
CUST0294,PROD004,Home Loan,viewed,2023-10-08,1.5
CUST0295,PROD010,Business Loan,applied,2024-08-08,3.0
CUST0295,PROD009,Debit Card,applied,2024-01-21,3.5
CUST0295,PROD006,Insurance,applied,2023-10-31,3.0
CUST0295,PROD008,Car Loan,applied,2024-08-06,3.0
CUST0295,PROD003,Personal Loan,clicked,2023-06-18,1.5
CUST0295,PROD005,Investment Fund,applied,2024-08-20,3.5
CUST0295,PROD004,Home Loan,purchased,2023-09-25,5.0
CUST0296,PROD009,Debit Card,applied,2023-04-19,3.0
CUST0296,PROD008,Car Loan,applied,2023-12-31,3.0
CUST0296,PROD003,Personal Loan,viewed,2024-12-09,1.5
CUST0296,PROD004,Home Loan,clicked,2023-05-25,2.0
CUST0296,PROD002,Credit Card,purchased,2023-05-27,5.0
CUST0296,PROD010,Business Loan,applied,2024-04-15,3.0
CUST0296,PROD005,Investment Fund,viewed,2023-04-23,1.0
CUST0296,PROD006,Insurance,clicked,2023-01-14,2.5
CUST0296,PROD001,Savings Account,clicked,2024-12-20,1.5
CUST0297,PROD008,Car Loan,purchased,2023-02-15,5.0
CUST0297,PROD010,Business Loan,applied,2024-06-01,3.0
CUST0297,PROD001,Savings Account,applied,2024-09-03,3.5
CUST0298,PROD004,Home Loan,applied,2023-01-27,2.5
CUST0298,PROD003,Personal Loan,viewed,2023-10-03,1.5
CUST0298,PROD005,Investment Fund,viewed,2023-08-14,1.0
CUST0298,PROD006,Insurance,applied,2024-01-06,3.0
CUST0298,PROD008,Car Loan,purchased,2024-01-18,4.5
CUST0299,PROD005,Investment Fund,purchased,2023-12-25,4.5
CUST0299,PROD009,Debit Card,clicked,2023-11-24,1.5
CUST0299,PROD002,Credit Card,clicked,2024-07-19,2.5
CUST0299,PROD003,Personal Loan,viewed,2023-03-04,1.0
CUST0299,PROD010,Business Loan,clicked,2024-11-27,2.0
CUST0300,PROD007,Fixed Deposit,viewed,2023-04-16,1.0
CUST0300,PROD001,Savings Account,purchased,2024-07-20,4.5
CUST0300,PROD003,Personal Loan,purchased,2024-08-20,4.5
CUST0300,PROD010,Business Loan,applied,2024-08-18,3.0
CUST0300,PROD002,Credit Card,purchased,2024-03-20,5.0
CUST0300,PROD006,Insurance,purchased,2024-12-25,4.5
CUST0300,PROD005,Investment Fund,viewed,2024-09-17,1.0
CUST0300,PROD004,Home Loan,clicked,2024-10-21,2.0
CUST0300,PROD009,Debit Card,clicked,2023-10-20,1.5
CUST0301,PROD009,Debit Card,clicked,2024-12-03,2.5
CUST0301,PROD001,Savings Account,viewed,2024-09-19,1.0
CUST0301,PROD008,Car Loan,applied,2023-04-07,3.5
CUST0301,PROD002,Credit Card,applied,2024-05-16,2.5
CUST0301,PROD004,Home Loan,clicked,2024-12-28,1.5
CUST0301,PROD005,Investment Fund,clicked,2023-08-20,2.0
CUST0301,PROD010,Business Loan,purchased,2024-11-25,4.5
CUST0301,PROD003,Personal Loan,purchased,2023-11-07,5.0
CUST0301,PROD006,Insurance,viewed,2024-08-02,1.0
CUST0301,PROD007,Fixed Deposit,clicked,2023-07-28,2.5
CUST0302,PROD002,Credit Card,viewed,2024-08-19,1.0
CUST0302,PROD009,Debit Card,clicked,2023-06-03,1.5
CUST0302,PROD003,Personal Loan,clicked,2024-12-03,2.5
CUST0302,PROD010,Business Loan,purchased,2023-04-18,5.0
CUST0302,PROD007,Fixed Deposit,viewed,2023-05-03,1.5
CUST0302,PROD001,Savings Account,viewed,2023-08-26,1.0
CUST0302,PROD008,Car Loan,purchased,2024-07-04,4.5
CUST0302,PROD004,Home Loan,purchased,2023-10-16,5.0
CUST0302,PROD005,Investment Fund,purchased,2023-12-12,5.0
CUST0302,PROD006,Insurance,applied,2024-09-11,2.5
CUST0303,PROD006,Insurance,viewed,2024-01-19,1.0
CUST0303,PROD003,Personal Loan,applied,2023-02-06,3.0
CUST0303,PROD009,Debit Card,purchased,2023-09-16,4.5
CUST0303,PROD005,Investment Fund,purchased,2024-06-19,5.0
CUST0303,PROD010,Business Loan,applied,2024-11-07,2.5
CUST0303,PROD004,Home Loan,purchased,2023-03-21,4.5
CUST0303,PROD001,Savings Account,clicked,2024-01-10,2.0
CUST0303,PROD008,Car Loan,applied,2024-12-06,2.5
CUST0303,PROD002,Credit Card,clicked,2024-02-14,1.5
CUST0303,PROD007,Fixed Deposit,purchased,2023-08-15,5.0
CUST0304,PROD001,Savings Account,applied,2023-09-08,3.0
CUST0304,PROD004,Home Loan,applied,2024-07-21,3.0
CUST0304,PROD002,Credit Card,applied,2023-03-13,3.5
CUST0304,PROD006,Insurance,clicked,2024-09-22,2.5
CUST0304,PROD010,Business Loan,applied,2024-02-28,3.0
CUST0304,PROD008,Car Loan,clicked,2024-09-19,1.5
CUST0304,PROD007,Fixed Deposit,applied,2023-02-18,3.5
CUST0305,PROD007,Fixed Deposit,applied,2024-07-18,3.0
CUST0305,PROD008,Car Loan,applied,2023-06-10,2.5
CUST0305,PROD002,Credit Card,clicked,2023-12-18,2.0
CUST0305,PROD001,Savings Account,clicked,2023-08-08,1.5
CUST0305,PROD003,Personal Loan,viewed,2024-03-17,1.5
CUST0306,PROD001,Savings Account,clicked,2024-10-06,2.5
CUST0306,PROD009,Debit Card,clicked,2024-02-06,1.5
CUST0306,PROD005,Investment Fund,clicked,2024-05-05,2.5
CUST0306,PROD003,Personal Loan,clicked,2023-08-19,2.5
CUST0307,PROD008,Car Loan,applied,2023-03-18,3.5
CUST0307,PROD006,Insurance,purchased,2023-09-15,4.5
CUST0307,PROD005,Investment Fund,viewed,2024-11-22,1.0
CUST0307,PROD010,Business Loan,clicked,2023-05-10,2.0
CUST0308,PROD007,Fixed Deposit,viewed,2023-12-14,1.5
CUST0308,PROD008,Car Loan,purchased,2023-10-25,5.0
CUST0308,PROD002,Credit Card,clicked,2024-05-29,2.0
CUST0308,PROD009,Debit Card,clicked,2024-09-13,2.5
CUST0308,PROD005,Investment Fund,applied,2024-02-29,3.0
CUST0308,PROD003,Personal Loan,applied,2024-04-24,2.5
CUST0309,PROD005,Investment Fund,purchased,2023-09-04,4.5
CUST0309,PROD001,Savings Account,applied,2023-04-23,2.5
CUST0309,PROD007,Fixed Deposit,applied,2023-11-12,3.0
CUST0309,PROD002,Credit Card,purchased,2023-08-12,5.0
CUST0309,PROD003,Personal Loan,clicked,2023-07-27,2.5
CUST0310,PROD001,Savings Account,purchased,2023-08-14,4.5
CUST0310,PROD002,Credit Card,purchased,2023-02-28,5.0
CUST0310,PROD004,Home Loan,viewed,2024-11-17,1.0
CUST0310,PROD003,Personal Loan,clicked,2023-08-30,1.5
CUST0310,PROD009,Debit Card,clicked,2023-08-21,2.0
CUST0310,PROD007,Fixed Deposit,clicked,2023-03-20,2.0
CUST0310,PROD006,Insurance,viewed,2024-02-02,1.0
CUST0310,PROD005,Investment Fund,purchased,2023-06-15,5.0
CUST0310,PROD008,Car Loan,viewed,2024-06-23,1.5
CUST0311,PROD002,Credit Card,viewed,2023-01-17,1.0
CUST0311,PROD004,Home Loan,purchased,2023-01-27,5.0
CUST0311,PROD006,Insurance,viewed,2023-05-24,1.0
CUST0311,PROD009,Debit Card,purchased,2024-07-16,5.0
CUST0312,PROD007,Fixed Deposit,clicked,2023-03-24,1.5
CUST0312,PROD008,Car Loan,clicked,2024-07-26,2.0
CUST0312,PROD003,Personal Loan,applied,2023-08-02,2.5
CUST0312,PROD010,Business Loan,applied,2024-10-05,3.5
CUST0313,PROD004,Home Loan,applied,2024-04-15,3.5
CUST0313,PROD002,Credit Card,clicked,2024-09-17,2.0
CUST0313,PROD001,Savings Account,purchased,2023-01-22,5.0
CUST0314,PROD002,Credit Card,purchased,2023-12-21,4.5
CUST0314,PROD006,Insurance,viewed,2024-04-16,1.0
CUST0314,PROD003,Personal Loan,applied,2023-10-22,3.0
CUST0314,PROD010,Business Loan,purchased,2023-04-14,5.0
CUST0314,PROD008,Car Loan,viewed,2023-01-22,1.5
CUST0314,PROD001,Savings Account,applied,2023-01-25,2.5
CUST0314,PROD004,Home Loan,purchased,2023-11-14,5.0
CUST0314,PROD005,Investment Fund,purchased,2024-06-25,4.5
CUST0314,PROD009,Debit Card,clicked,2023-03-23,1.5
CUST0314,PROD007,Fixed Deposit,clicked,2024-06-23,1.5
CUST0315,PROD008,Car Loan,viewed,2023-09-10,1.0
CUST0315,PROD006,Insurance,viewed,2024-09-08,1.0
CUST0315,PROD003,Personal Loan,clicked,2024-04-20,1.5
CUST0315,PROD007,Fixed Deposit,applied,2024-05-17,3.5
CUST0315,PROD001,Savings Account,clicked,2023-06-14,1.5
CUST0316,PROD005,Investment Fund,viewed,2024-03-22,1.0
CUST0316,PROD004,Home Loan,purchased,2024-09-21,4.5
CUST0316,PROD001,Savings Account,viewed,2023-05-18,1.5
CUST0317,PROD005,Investment Fund,viewed,2023-07-18,1.5
CUST0317,PROD002,Credit Card,clicked,2023-02-12,2.5
CUST0317,PROD008,Car Loan,purchased,2023-07-17,4.5
CUST0317,PROD001,Savings Account,applied,2024-04-25,3.0
CUST0318,PROD010,Business Loan,purchased,2023-03-09,5.0
CUST0318,PROD001,Savings Account,purchased,2023-03-10,4.5
CUST0318,PROD003,Personal Loan,purchased,2023-05-11,4.5
CUST0318,PROD006,Insurance,applied,2024-10-01,2.5
CUST0318,PROD008,Car Loan,applied,2024-11-24,3.0
CUST0318,PROD009,Debit Card,purchased,2024-10-15,5.0
CUST0318,PROD002,Credit Card,purchased,2024-02-19,5.0
CUST0318,PROD007,Fixed Deposit,applied,2024-10-18,3.5
CUST0318,PROD005,Investment Fund,clicked,2023-11-29,1.5
CUST0318,PROD004,Home Loan,viewed,2023-10-11,1.0
CUST0319,PROD006,Insurance,purchased,2024-05-02,4.5
CUST0319,PROD008,Car Loan,applied,2023-11-11,3.0
CUST0319,PROD002,Credit Card,purchased,2024-11-22,4.5
CUST0319,PROD010,Business Loan,applied,2024-06-19,3.5
CUST0319,PROD004,Home Loan,purchased,2023-03-11,5.0
CUST0319,PROD001,Savings Account,purchased,2023-05-14,5.0
CUST0319,PROD005,Investment Fund,applied,2024-04-01,3.5
CUST0319,PROD009,Debit Card,viewed,2024-08-18,1.5
CUST0319,PROD003,Personal Loan,applied,2023-06-14,3.5
CUST0320,PROD009,Debit Card,clicked,2024-05-05,2.5
CUST0320,PROD006,Insurance,applied,2024-03-08,2.5
CUST0320,PROD005,Investment Fund,applied,2024-07-18,3.5
CUST0320,PROD008,Car Loan,purchased,2024-09-22,5.0
CUST0320,PROD007,Fixed Deposit,purchased,2024-03-25,5.0
CUST0320,PROD010,Business Loan,applied,2024-11-29,3.0
CUST0320,PROD002,Credit Card,purchased,2023-04-19,5.0
CUST0321,PROD010,Business Loan,purchased,2024-02-17,4.5
CUST0321,PROD005,Investment Fund,purchased,2024-04-14,4.5
CUST0321,PROD002,Credit Card,purchased,2023-08-19,5.0
CUST0321,PROD001,Savings Account,viewed,2023-04-21,1.0
CUST0322,PROD007,Fixed Deposit,applied,2024-05-17,2.5
CUST0322,PROD003,Personal Loan,viewed,2023-11-09,1.0
CUST0322,PROD002,Credit Card,purchased,2023-11-20,4.5
CUST0322,PROD004,Home Loan,viewed,2023-03-31,1.0
CUST0322,PROD008,Car Loan,viewed,2024-10-19,1.5
CUST0322,PROD006,Insurance,applied,2023-07-13,3.0
CUST0323,PROD001,Savings Account,applied,2023-11-28,3.0
CUST0323,PROD008,Car Loan,purchased,2023-02-14,5.0
CUST0323,PROD004,Home Loan,purchased,2023-11-02,5.0
CUST0323,PROD010,Business Loan,clicked,2023-12-11,2.5
CUST0323,PROD002,Credit Card,clicked,2024-06-29,2.0
CUST0323,PROD007,Fixed Deposit,purchased,2023-02-18,4.5
CUST0323,PROD003,Personal Loan,clicked,2024-01-11,2.5
CUST0323,PROD005,Investment Fund,viewed,2023-05-19,1.0
CUST0323,PROD006,Insurance,clicked,2024-03-03,2.5
CUST0324,PROD005,Investment Fund,purchased,2024-07-09,4.5
CUST0324,PROD003,Personal Loan,viewed,2023-07-14,1.0
CUST0324,PROD001,Savings Account,clicked,2024-12-06,2.0
CUST0324,PROD010,Business Loan,applied,2023-07-08,2.5
CUST0324,PROD008,Car Loan,applied,2024-02-10,3.0
CUST0325,PROD004,Home Loan,purchased,2024-07-29,4.5
CUST0325,PROD003,Personal Loan,clicked,2023-08-14,1.5
CUST0325,PROD002,Credit Card,clicked,2023-05-11,2.5
CUST0325,PROD008,Car Loan,clicked,2024-07-15,1.5
CUST0326,PROD001,Savings Account,applied,2023-02-12,3.0
CUST0326,PROD002,Credit Card,clicked,2023-07-26,2.0
CUST0326,PROD006,Insurance,viewed,2024-08-30,1.0
CUST0326,PROD004,Home Loan,applied,2024-11-27,2.5
CUST0326,PROD007,Fixed Deposit,clicked,2024-06-30,2.5
CUST0326,PROD009,Debit Card,clicked,2024-09-14,2.5
CUST0326,PROD005,Investment Fund,clicked,2024-07-15,2.0
CUST0326,PROD003,Personal Loan,clicked,2023-02-11,2.0
CUST0326,PROD008,Car Loan,clicked,2024-02-03,1.5
CUST0326,PROD010,Business Loan,purchased,2024-12-05,5.0
CUST0327,PROD007,Fixed Deposit,clicked,2023-05-30,1.5
CUST0327,PROD002,Credit Card,clicked,2024-08-31,2.5
CUST0327,PROD005,Investment Fund,applied,2023-10-19,2.5
CUST0328,PROD007,Fixed Deposit,applied,2024-08-11,2.5
CUST0328,PROD008,Car Loan,viewed,2024-03-13,1.0
CUST0328,PROD010,Business Loan,clicked,2023-05-05,2.5
CUST0329,PROD006,Insurance,viewed,2024-07-19,1.0
CUST0329,PROD005,Investment Fund,clicked,2023-05-30,2.0
CUST0329,PROD007,Fixed Deposit,applied,2023-11-23,2.5
CUST0329,PROD010,Business Loan,applied,2023-06-08,3.0
CUST0329,PROD002,Credit Card,purchased,2023-04-17,5.0
CUST0329,PROD004,Home Loan,viewed,2024-08-18,1.0
CUST0329,PROD001,Savings Account,applied,2024-10-09,3.5
CUST0329,PROD003,Personal Loan,applied,2023-08-12,3.5
CUST0329,PROD008,Car Loan,clicked,2023-12-05,2.0
CUST0329,PROD009,Debit Card,applied,2024-06-04,3.0
CUST0330,PROD009,Debit Card,viewed,2023-11-28,1.5
CUST0330,PROD004,Home Loan,applied,2023-09-26,3.0
CUST0330,PROD003,Personal Loan,applied,2024-11-16,3.5
CUST0330,PROD005,Investment Fund,applied,2023-11-02,2.5
CUST0330,PROD008,Car Loan,applied,2023-08-24,2.5
CUST0330,PROD010,Business Loan,clicked,2024-09-17,2.0
CUST0330,PROD001,Savings Account,viewed,2024-05-27,1.0
CUST0330,PROD006,Insurance,applied,2024-07-27,3.0
CUST0331,PROD009,Debit Card,viewed,2023-03-06,1.0
CUST0331,PROD010,Business Loan,clicked,2023-11-08,2.5
CUST0331,PROD005,Investment Fund,applied,2024-04-17,3.0
CUST0331,PROD004,Home Loan,purchased,2023-01-13,4.5
CUST0331,PROD007,Fixed Deposit,clicked,2023-04-04,2.0
CUST0331,PROD008,Car Loan,purchased,2023-09-09,5.0
CUST0331,PROD002,Credit Card,clicked,2023-07-19,2.5
CUST0332,PROD002,Credit Card,clicked,2024-12-20,1.5
CUST0332,PROD005,Investment Fund,purchased,2023-09-03,5.0
